Geneid	SRR17869115	SRR17869118	SRR17869121	SRR17869116	SRR17869119	SRR17869122
12567	1097	1002	1334	977	866	1520
12568	571	567	573	561	470	575
12569	21	19	22	14	20	10
12570	0	0	0	0	0	0
12571	279	183	197	270	201	174
12572	546	572	619	564	455	712
12575	8336	9136	1265	5644	7725	1435
12576	1756	2146	1286	1339	1916	1481
12577	3	7	6	4	9	5
12578	7	3	2	10	5	5
12579	52	36	21	54	61	25
12580	55	50	156	93	45	156
12581	331	355	340	286	382	436
12583	7	16	33	2	7	38
12585	92	82	140	89	74	158
12587	1	0	2	0	3	1
12589	21	17	22	18	16	15
12590	1	0	0	0	0	0
12591	0	0	0	0	0	0
12592	0	0	0	0	0	0
12593	460	318	349	532	433	460
12606	564	396	2023	434	305	2473
12607	759	444	846	645	569	917
12608	2246	2223	1355	1408	1686	1652
12609	929	308	1547	1517	521	2051
12611	1397	1230	1613	1485	1189	1796
12613	1	0	0	0	1	3
12614	0	3	1	2	0	2
12615	47	108	77	27	52	96
12616	3517	2802	4272	3989	2943	4726
12617	456	395	353	351	350	412
12622	0	0	0	0	0	0
12623	0	0	0	0	0	0
12626	593	497	494	538	517	515
12627	0	0	0	0	0	0
12628	22	13	193	23	11	186
12630	0	0	0	0	0	0
12631	22121	17682	18023	20614	16740	21429
12632	421	441	423	458	399	508
12633	10999	8517	4420	10122	11378	4804
12638	0	0	0	0	0	0
12640	0	0	0	0	0	0
12642	173	171	3	242	263	4
12643	5	0	4	0	2	7
12647	0	0	0	0	0	0
12648	2332	2481	1667	1841	2021	1856
12649	9	7	17	7	7	29
12651	0	0	0	0	0	0
12652	0	1	0	0	1	0
12653	0	0	1	1	0	0
12654	19	11	61	1	11	66
12655	54436	47248	181832	47654	41629	175356
12659	3	10	16	6	8	18
12660	950	852	570	851	945	649
12661	0	1	0	0	0	0
12662	520	526	613	595	438	674
12663	187	105	150	168	106	178
12667	0	0	0	0	0	0
12669	0	0	0	0	0	0
12671	6	9	14	5	7	4
12672	6	4	3	4	3	2
12675	1273	1154	1032	1264	1123	1199
12677	0	0	0	0	0	0
12683	0	0	0	0	0	0
12684	3	2	1	4	0	2
12686	0	0	0	0	1	1
12695	4	21	2	3	6	1
12696	275	233	308	285	199	363
12700	322	861	53	79	447	41
12702	4545	5050	1314	2700	5627	1405
12703	2394	5007	22	1760	3622	16
12704	12	5	26	11	7	28
12705	0	0	0	0	2	1
12709	946	407	1080	1381	458	1308
12715	2	1	1	0	0	1
12716	0	0	0	0	0	0
12721	7265	3604	7414	8083	4877	8699
12722	1	0	0	1	1	0
12723	7	7	0	2	5	1
12724	17	17	19	12	16	13
12725	1034	1194	1295	983	1047	1425
12727	2206	1966	1951	2069	2043	2123
12728	452	387	410	334	321	411
12729	691	641	681	773	557	822
12733	0	0	0	0	0	0
12737	0	1	3	0	2	9
12738	0	0	0	0	0	0
12739	0	0	0	0	0	1
12740	0	0	0	0	0	0
12741	0	0	0	0	0	0
12745	0	0	1	0	0	0
12747	1688	1843	2052	1386	1738	2396
12748	685	728	722	712	537	784
12750	932	1073	945	802	929	1059
12751	4737	4408	6894	4382	3878	8116
12752	2228	2143	2383	2279	1907	2483
12753	1277	1056	1329	1136	1103	1474
12757	5384	4524	5661	5450	4763	6569
12759	15	17	10	8	16	21
12763	0	2	1	0	0	0
12764	838	669	870	787	576	964
12765	2	1	94	2	0	80
12766	20	4	96	32	11	104
12767	2366	2249	4796	777	1917	5772
12768	648	2029	717	455	674	819
12769	42	18	44	50	50	44
12770	0	0	1	0	0	1
12771	2	0	7	2	1	10
12772	15	20	18	15	14	29
12773	0	0	0	0	0	1
12774	166	585	59	163	302	55
12775	16	23	0	4	19	0
12776	0	0	0	0	0	0
12777	8	5	6	2	11	4
12778	0	4	0	0	1	1
12780	0	0	3	0	0	4
12785	3839	3137	3221	3522	2900	3548
12788	0	0	0	0	0	0
12789	0	0	0	0	0	0
12790	0	0	0	0	0	0
12793	668	546	1036	563	499	1219
12794	5	4	6	4	4	1
12795	1412	534	1064	426	850	1139
12796	26	31	10	23	21	13
12797	0	0	0	0	0	2
12798	715	657	897	787	631	1073
12799	1335	1184	580	1629	1088	707
12801	0	0	0	0	0	0
12802	438	502	1169	638	452	1245
12803	4	4	2	3	5	2
12804	0	0	0	0	0	0
12805	0	0	0	0	0	1
12807	1194	1208	1236	1517	1267	1514
12808	0	0	1	0	0	0
12810	3	4	0	2	0	0
12812	94	87	71	105	80	92
12813	2	3	2	0	0	1
12814	0	0	0	0	0	0
12815	40	29	84	32	40	61
12816	3	4	8	0	5	12
12817	0	0	0	0	0	0
12818	4	0	4	0	3	2
12819	9	4	35	8	9	28
12821	2	1	1	1	0	0
12822	25	33	198	43	25	207
12823	25	10	31	34	16	25
12824	0	1	3	2	0	1
12825	7	1	1	1	2	7
12826	4	4	36	6	9	46
12827	65	166	44	51	98	43
12828	4	8	9	7	5	6
12829	3	4	1	7	0	1
12830	3	1	4	6	2	3
12831	44	37	31	27	59	30
12832	13	13	17	9	9	16
12833	3	0	7	4	1	0
12834	4	0	2	0	0	0
12835	10	5	6	9	13	1
12836	24	14	36	5	10	23
12837	0	0	0	0	2	2
12839	0	0	0	0	0	0
12840	0	0	0	0	0	0
12841	35	32	8	41	35	18
12842	18	21	17	3	14	36
12843	22	13	16	3	11	18
12845	14	17	26	12	9	18
12846	1148	913	1984	1348	1061	2387
12847	5585	4918	5835	5784	4933	6639
12848	1388	1306	1334	1402	1215	1526
12850	358	304	241	322	284	279
12854	0	0	0	0	0	0
12856	1205	1135	718	1074	950	746
12857	8224	6502	9056	7609	6966	10368
12858	3014	2351	2608	2995	2504	2843
12859	2413	2011	2499	2357	2035	2920
12861	3793	2783	3587	3247	3296	4443
12862	94	18	4	51	42	4
12864	1575	1287	1966	1454	1193	1589
12865	6	4	22	4	13	24
12866	2	2	5	5	17	14
12867	1984	1570	1888	1891	1614	2056
12868	4646	3954	4641	4278	4193	5252
12869	1	1	0	0	0	0
12870	2375	1196	4220	3035	1861	4778
12873	0	1	0	0	2	3
12874	10643	10035	7546	10962	11789	8593
12876	4	3	2	4	4	3
12877	41	75	37	62	50	34
12879	0	0	0	0	1	0
12889	1	0	0	0	0	0
12890	351	301	102	332	343	119
12891	0	0	0	0	0	0
12892	296	300	373	345	277	475
12894	6605	3180	4481	8317	2683	5262
12895	2	1	1	0	1	2
12896	299	310	396	336	247	376
12902	0	3	6	2	0	5
12903	0	0	0	0	0	0
12904	1	0	0	0	0	0
12905	78	59	110	93	66	139
12908	1545	1390	1763	1638	1359	1994
12909	816	716	574	844	692	679
12912	1194	1102	1193	1223	1105	1292
12913	1188	821	910	1346	1021	1105
12914	1390	1295	935	1292	1273	1075
12915	2508	2332	1882	2297	2267	2217
12916	1270	2392	180	407	1136	228
12918	0	0	0	0	0	0
12919	0	0	0	0	0	0
12921	0	0	0	0	0	0
12922	0	0	0	0	0	0
12925	117	129	193	129	117	239
12927	21	62	20	10	44	18
12928	3803	3288	3550	3803	3290	4014
12929	1840	1815	998	1626	1650	1194
12931	0	0	0	1	0	2
12933	0	0	0	0	0	0
12934	1313	1290	853	1809	1474	1016
12936	0	0	0	0	0	0
12937	0	0	0	0	0	0
12939	0	0	0	0	0	0
12941	0	0	0	0	0	0
12942	0	0	0	0	0	0
12943	0	0	0	0	0	0
12944	0	0	0	0	0	0
12945	0	0	0	0	0	0
12946	1474	1184	1325	1498	1064	1613
12950	0	0	0	0	0	0
12951	0	0	0	0	0	0
12952	676	613	547	501	511	674
12953	667	578	319	679	482	397
12954	0	0	0	0	0	0
12955	14	12	9	12	20	10
12957	2	0	0	1	0	2
12958	0	0	0	0	0	0
12959	2	2	0	2	4	3
12960	1	1	0	2	0	2
12961	0	0	0	0	0	0
12962	0	0	1	2	0	0
12964	0	0	0	2	0	0
12965	0	0	0	0	0	0
12966	0	0	0	0	0	0
12967	0	0	0	0	0	0
12968	0	0	0	0	0	0
12969	0	0	0	0	0	0
12970	0	0	0	0	0	0
12971	0	0	0	0	0	0
12972	51	52	93	70	46	113
12974	5400	4109	4870	5845	4569	5607
12977	1895	1118	891	449	959	999
12978	88103	80793	76021	95557	80278	85648
12981	0	0	0	0	0	0
12982	9875	7833	6730	8644	7777	7476
12983	11535	17807	8590	10868	13481	9631
12984	8439	14060	5422	8214	10935	5727
12985	50	70	5	22	51	8
12986	3266	3435	2432	3517	3739	2608
12988	2414	2712	2177	2520	2322	2487
12990	0	0	0	0	0	0
12991	0	0	0	0	0	0
12992	0	0	0	0	0	0
12993	0	0	0	0	0	0
12994	0	0	0	0	0	0
12995	1817	1794	1978	1742	1743	2116
13000	624	645	529	633	581	592
13001	1745	1525	1261	1521	1482	1538
13002	4046	3965	4474	4072	3879	4788
13003	75	111	189	80	58	257
13004	0	0	0	0	0	0
13006	747	700	928	789	602	1036
13007	2984	3175	653	2818	2717	729
13008	29	24	22	16	19	35
13009	1	0	0	0	0	0
13010	9576	7900	10470	11283	8138	12251
13011	2688	3558	130	2515	3439	140
13012	0	0	0	0	0	0
13013	0	0	0	0	0	0
13014	10589	9202	5687	10249	8009	6550
13016	3220	2695	3347	2977	2731	3824
13017	795	643	842	881	703	1041
13018	1415	1350	1558	1529	1345	1709
13019	0	0	1	1	0	1
13024	22	33	150	15	11	187
13025	1803	3388	10519	1561	3165	12025
13026	1926	1500	2153	1964	1367	2387
13030	142149	131866	133678	158249	117145	151631
13032	44175	53009	3203	42873	54737	3610
13033	125947	98725	245122	135316	97819	281628
13034	22	48	27	25	33	38
13035	0	0	0	0	0	1
13036	18738	22993	9849	18056	23241	10797
13038	60	111	85	49	65	87
13039	8836	8482	11842	7838	6586	13929
13040	72901	84117	38054	75100	71752	42592
13041	2	3	4	2	2	3
13043	42	53	19	56	56	21
13046	3324	3060	2954	3204	2858	3133
13047	1406	1204	2019	1318	885	2101
13048	1	1	0	0	1	0
13051	113	76	1061	139	100	1209
13052	7	12	8	4	7	4
13056	12	12	8	4	12	8
13057	16248	12650	11042	14377	12672	13199
13058	129433	93697	82461	125950	105160	89865
13063	2570	1771	1592	2509	1937	1776
13067	0	1	0	1	0	0
13070	0	0	0	0	2	0
13072	0	2	1	2	1	0
13074	1	0	0	0	0	1
13075	0	0	0	0	0	0
13076	0	0	0	0	0	0
13077	0	0	1	0	0	0
13078	7	8	3	5	7	1
13079	0	0	0	0	0	0
13081	0	0	0	0	0	0
13082	0	1	0	0	0	0
13085	0	0	2	0	0	0
13086	0	0	0	0	0	0
13087	0	0	8	0	0	0
13088	0	0	0	0	0	0
13089	0	0	0	0	0	0
13090	0	0	0	1	0	0
13094	0	1	0	1	0	0
13095	0	0	2	0	0	0
13096	0	0	3	0	0	0
13097	0	0	0	0	0	0
13098	0	0	0	0	0	0
13099	0	0	0	0	0	0
13101	0	0	3	0	0	0
13105	0	0	3	0	0	0
13106	0	2	15	0	0	0
13107	0	0	4	0	0	1
13108	0	0	0	0	0	0
13109	0	0	0	0	0	0
13110	99	85	171	65	86	171
13112	0	0	28	0	0	1
13113	7	4	0	8	3	5
13114	0	0	0	0	0	0
13115	0	0	1	0	0	1
13116	5	3	8	0	2	16
13117	0	0	1	0	0	0
13118	0	0	0	0	0	0
13119	0	0	0	0	0	0
13120	0	0	1	0	0	0
13121	686	289	369	874	478	369
13122	0	0	1	0	0	0
13123	1	0	0	2	0	1
13124	0	0	0	0	0	0
13131	0	0	0	0	0	0
13132	249	506	1176	237	227	1386
13134	60	65	24	18	44	32
13135	1670	1442	1944	1398	1326	2183
13136	104	49	1473	104	47	1633
13137	0	2	1	0	0	4
13138	1670	1774	1406	1554	1608	1682
13139	255	198	842	294	245	876
13142	0	1	0	1	0	1
13143	9	11	3	6	16	6
13144	758	640	629	709	615	751
13162	0	0	0	0	0	0
13163	3650	3782	714	3416	3315	842
13164	0	0	2	0	0	0
13166	0	0	0	0	0	0
13167	2021	1171	1959	2051	1362	2157
13168	0	0	0	0	0	1
13169	4577	4312	2059	4742	4136	2171
13170	111	50	38	92	65	43
13171	354	307	505	438	332	537
13172	0	0	0	0	0	0
13175	0	0	1	0	0	0
13176	0	0	0	0	0	0
13177	181	162	195	198	166	228
13178	3346	3444	648	3778	2698	711
13179	2	0	2	0	1	1
13180	0	0	1	1	3	2
13184	0	0	0	0	0	0
13185	1472	1506	1743	1480	1313	1997
13190	0	0	0	0	0	0
13191	2537	2065	2556	2719	2203	2896
13193	0	0	0	0	0	0
13194	4946	4207	5622	4764	4019	6333
13195	0	0	1	0	0	0
13196	1478	1201	1866	1799	1474	2065
13197	395	251	222	408	323	198
13198	1122	720	189	1496	785	239
13199	0	0	0	0	0	0
13200	3037	2532	2705	2736	2483	3383
13202	427	374	301	343	340	327
13204	3177	2569	3125	2935	2494	3556
13205	6479	5849	8099	5616	5729	9090
13206	14	6	7	15	12	5
13207	16479	14437	14705	14910	13869	15810
13209	6293	5850	5359	6630	5363	6027
13211	3032	2699	4808	2568	2386	5080
13214	0	0	0	0	0	0
13215	0	0	0	0	0	0
13218	0	0	0	0	0	0
13226	0	0	0	0	0	0
13236	0	0	0	0	0	0
13237	0	0	0	0	0	0
13239	0	0	0	0	0	0
13244	4003	4153	5128	3505	3003	5786
13340	84	60	111	89	65	89
13345	0	0	0	1	0	0
13346	1	0	1	0	0	0
13347	271	221	384	320	252	525
13349	0	0	0	0	0	0
13350	462	589	604	434	424	640
13353	181	212	238	190	146	271
13356	1443	1478	1361	1463	1318	1625
13358	1863	1415	1067	1766	1483	1206
13360	723	368	361	942	514	447
13361	86	187	47	62	106	45
13363	4	1	0	0	2	0
13367	5212	5336	2794	4381	4762	3206
13368	105	110	110	85	106	124
13370	1	0	0	0	0	0
13371	85	111	36	49	59	29
13380	0	0	0	0	0	1
13382	2242	1872	2739	2205	1722	3120
13383	889	969	717	763	749	799
13384	0	0	0	0	0	0
13385	566	610	517	536	633	544
13386	0	0	0	0	0	0
13388	4	5	0	1	3	0
13389	0	0	0	0	0	0
13390	0	0	0	0	0	3
13392	0	0	0	0	0	1
13393	0	0	1	0	1	0
13394	0	0	0	0	0	0
13395	0	0	0	0	0	0
13396	0	0	0	0	0	0
13397	0	0	0	0	0	0
13400	1	2	5	2	1	2
13401	18	53	4	22	28	1
13404	0	0	0	2	0	2
13405	0	0	6	1	1	4
13406	0	0	0	0	0	0
13409	0	0	0	0	0	0
13411	0	0	0	1	1	0
13417	0	0	0	2	0	1
13418	1129	1123	771	1002	1265	896
13419	49	46	55	42	42	73
13421	585	1892	0	431	1367	0
13423	1158	919	1748	1110	863	1925
13424	17582	17056	8999	18240	15982	9115
13426	0	0	0	0	0	1
13427	3040	2740	2475	3268	2564	2749
13429	2	6	8	1	2	9
13430	4735	4315	4637	4932	4168	5028
13433	2150	1905	2070	2493	1809	2285
13434	96	89	80	109	82	92
13435	1535	1402	1534	1814	1608	1632
13436	13	4	67	10	7	44
13437	1050	1113	871	951	1030	1049
13445	579	576	453	618	500	563
13446	126	115	125	115	116	108
13447	0	0	0	0	0	0
13448	1330	1196	839	1707	1221	969
13449	735	604	234	701	586	242
13476	4352	3473	4547	4344	3303	5421
13478	1064	942	972	958	845	1086
13479	0	0	1	3	0	1
13480	584	538	649	584	498	799
13481	938	836	617	806	697	609
13482	1	9	1	2	8	1
13483	0	1	0	1	0	0
13486	2685	2851	2325	2649	2735	2653
13487	0	0	0	0	1	0
13488	56	60	16	8	49	19
13489	0	0	0	0	0	0
13490	0	0	0	0	0	0
13491	0	0	0	0	0	0
13492	0	0	0	0	0	0
13494	1118	870	1051	1084	860	1190
13495	638	437	541	633	491	658
13496	1594	1828	1472	1738	1648	1604
13497	0	1	0	2	0	1
13498	2268	1911	1412	2135	2078	1597
13505	0	0	0	0	0	2
13506	0	0	0	0	0	0
13507	1	0	1	0	0	0
13508	0	0	1	0	2	3
13510	1	0	0	0	0	0
13511	0	0	0	0	0	0
13512	0	0	0	0	0	0
13516	0	0	0	0	0	0
13518	9366	14679	10353	8302	11856	9635
13521	912	1296	542	974	899	565
13522	0	0	0	0	0	0
13524	0	0	0	0	0	0
13525	0	0	0	0	0	0
13526	0	0	0	0	0	0
13527	0	0	0	1	0	0
13528	149	154	150	118	156	154
13529	0	0	0	0	0	0
13531	0	0	0	0	0	0
13532	0	0	0	0	0	0
13537	126	48	26	55	68	39
13542	1079	871	1006	934	923	1180
13543	428	467	313	448	403	407
13544	667	720	649	685	632	692
13548	1306	1225	926	1134	1176	1074
13549	336	398	314	332	305	360
13555	1020	1067	644	1165	1197	687
13557	715	649	645	686	630	707
13559	227	193	143	195	178	191
13560	578	513	471	579	585	612
13586	0	0	0	0	0	0
13587	1	2	4	2	2	10
13589	2858	2437	2679	2707	2406	2981
13590	4	1	2	5	6	4
13591	0	0	0	0	1	1
13592	0	0	0	0	0	0
13593	0	0	0	0	0	0
13595	832	816	681	879	733	755
13599	0	0	0	0	0	0
13601	1881	2146	3052	2565	1892	3507
13602	0	0	0	0	0	0
13603	44	33	41	35	40	50
13605	44	40	48	41	35	85
13607	0	0	0	1	1	2
13608	0	0	0	0	0	0
13609	208	298	966	83	156	953
13610	0	4	0	0	1	0
13611	10	5	5	9	0	17
13612	7	99	4	1	13	8
13614	412	116	33	172	363	66
13615	0	0	0	0	0	0
13616	0	0	0	2	0	0
13617	0	0	2	0	0	4
13618	146	40	14	106	48	10
13619	306	365	210	185	300	255
13626	941	893	994	1045	880	1131
13627	72385	64767	66866	68991	64986	76476
13628	0	0	0	0	0	0
13629	34102	28141	31571	32550	31809	36822
13631	67	43	274	93	37	337
13636	4	1	4	4	2	11
13637	5	7	14	13	7	23
13638	0	1	0	0	0	0
13639	0	0	0	1	0	1
13640	0	1	2	0	0	2
13641	28	24	59	30	17	65
13642	287	107	599	42	143	657
13643	3	3	3	3	5	2
13644	0	0	0	0	0	0
13645	4	3	14	4	5	12
13646	0	0	0	0	0	0
13648	0	0	0	0	0	0
13649	46	43	31	61	47	57
13650	24	10	71	24	13	100
13653	521	147	74	626	613	89
13654	586	91	122	52	555	118
13655	120	15	3	9	102	5
13656	0	0	0	0	0	0
13660	8466	5613	7429	8808	8121	8619
13661	0	0	4	0	0	5
13663	1262	1102	1567	1284	973	1655
13664	2682	2578	1983	2116	2310	2066
13665	1555	1156	1299	1594	1201	1458
13666	578	599	1003	703	581	1116
13667	523	405	526	520	407	601
13669	7843	6193	7923	7654	6693	8626
13680	747	689	774	768	678	784
13681	11074	7907	8092	8799	7891	9311
13682	3715	3647	4325	4010	3627	4811
13684	2125	1655	1541	1779	1630	1681
13685	1301	1545	775	838	1371	1030
13688	1148	1012	1239	1096	1059	1402
13690	20421	18577	15611	19710	16160	17132
13706	0	0	0	1	0	0
13709	2708	2621	1642	2600	2266	1991
13710	0	0	2	0	0	0
13711	1	1	0	0	1	1
13712	663	600	461	573	543	540
13713	960	1234	1142	866	1024	1300
13714	783	796	424	807	758	413
13716	938	938	933	765	826	986
13717	0	0	0	0	0	2
13722	513	396	423	514	457	486
13723	7775	14537	8384	6701	10812	9451
13726	773	776	456	558	528	529
13728	2195	1929	2041	2133	1969	2142
13730	506	504	195	193	208	189
13731	1	13	3	6	1	6
13732	4676	3756	3229	4573	3649	3897
13733	61123	34156	37796	65917	40682	43175
13796	1	0	0	1	3	0
13797	0	0	1	0	0	1
13798	0	0	0	0	0	0
13799	0	0	0	0	0	0
13800	15	19	5	10	25	17
13801	0	0	0	1	0	0
13803	2513	3928	291	1545	3331	302
13804	75	66	99	77	91	134
13805	2756	2034	519	3080	2184	530
13806	25292	34158	21947	21777	32783	25537
13807	158	166	127	94	113	168
13808	83	77	82	79	74	84
13809	0	0	0	0	0	0
13813	1	0	0	0	0	0
13819	33	35	88	12	26	90
13821	318	380	165	489	245	200
13822	2331	2325	1538	2031	2220	1664
13823	177	289	294	166	186	335
13824	1	0	0	0	1	0
13828	0	0	0	0	0	0
13829	1	4	2	4	3	2
13830	10693	8999	11553	11677	8843	13334
13831	902	896	718	917	781	767
13835	38	115	2	20	81	9
13836	1	1	3	1	3	5
13837	0	0	0	0	0	0
13838	147	133	60	47	130	59
13839	0	0	0	0	0	0
13840	0	0	0	0	0	0
13841	2	3	0	14	4	6
13842	0	0	0	0	0	0
13844	3	7	6	1	3	15
13845	1	0	9	1	0	9
13846	0	0	2	0	1	1
13848	2	1	8	2	1	17
13849	172	95	737	113	64	945
13850	1	1	3	1	0	0
13852	6112	7509	2540	6253	6764	2904
13853	23	51	42	17	64	51
13854	3168	2836	4330	3211	2764	4924
13855	175	163	298	172	159	321
13856	0	0	0	0	0	0
13857	0	0	3	4	3	5
13858	2206	1985	3083	2378	1765	3595
13859	1277	1194	1208	1389	1191	1282
13860	4	3	27	1	7	18
13861	0	0	2	0	0	0
13863	0	0	0	0	0	0
13864	349	378	455	337	326	564
13865	0	0	0	0	0	0
13866	0	1	3	0	3	2
13867	51	62	44	48	56	53
13869	0	0	0	0	0	0
13870	231	215	230	211	207	250
13871	564	519	492	589	491	560
13872	787	825	663	816	709	836
13874	0	0	0	0	0	0
13875	902	793	581	661	805	632
13876	2	1	1	0	1	0
13877	809	621	753	724	637	872
13884	0	0	3	0	0	0
13885	16380	18317	7464	14499	12863	8416
13897	0	0	0	0	0	0
13909	0	0	4	0	0	0
13924	70	76	56	72	42	72
13929	796	817	613	830	772	692
13972	22	24	22	18	11	28
13982	151	139	67	152	104	92
13983	0	0	0	0	0	0
13984	0	0	0	0	0	0
13990	673	674	648	692	628	738
13992	0	0	0	0	0	1
13996	54	76	51	38	58	37
13998	1622	1551	1233	1545	1444	1292
13999	10	10	21	8	8	22
14000	696	680	464	681	670	599
14004	3899	3359	3774	3872	3363	4154
14007	2481	1695	2599	2999	1847	2845
14008	0	0	0	1	0	0
14009	120	102	45	98	112	38
14011	2923	3208	2263	2546	2961	2531
14012	0	1	1	0	0	5
14013	1	0	1	0	0	0
14017	2202	2001	1189	2677	2016	1339
14020	1199	1165	1412	1351	1159	1465
14025	3	7	2	6	2	12
14026	4444	4081	1043	4263	3773	1104
14027	1	2	1	0	0	0
14028	0	0	0	0	0	0
14029	0	0	0	0	0	0
14030	3671	3431	3422	3530	3043	3649
14038	1	1	3	0	0	0
14042	1561	996	705	1173	929	845
14043	949	754	1290	996	815	1525
140474	0	0	0	0	0	0
140475	0	0	0	0	0	0
140476	0	0	0	0	0	0
140477	0	0	0	0	0	0
14048	56	49	88	58	48	102
140481	955	588	2961	1345	602	3119
140482	326	326	329	315	302	422
140483	65	64	207	99	42	235
140484	817	661	795	1017	704	975
140486	1	7	1	3	2	0
140488	249	268	189	245	225	202
140489	0	0	0	0	0	0
14049	0	0	0	0	0	0
140491	0	0	0	0	0	0
140492	0	0	0	0	0	0
140493	0	0	6	0	0	5
140494	0	0	0	0	0	0
140497	2458	1729	3156	2855	1364	3637
140498	0	0	0	0	0	0
140499	1258	1107	1058	1206	1015	1142
14050	1385	1433	1380	1405	1394	1468
140500	406	339	674	509	356	743
14051	2	3	3	7	1	11
140546	506	425	590	564	458	614
14055	1477	1300	1425	1611	1202	1617
140557	11	4	11	21	12	9
140559	2040	2068	1504	1661	1801	1669
14056	155	118	136	193	116	177
14057	593	445	525	482	470	685
140570	8839	8170	10508	10214	8072	11426
140571	41	28	131	45	31	190
140577	4	5	11	1	1	4
140579	1644	1267	2238	2118	1233	2477
14058	958	2237	922	792	2244	978
140580	1489	1242	1535	1637	1367	1712
14060	0	0	2	0	0	0
14061	0	0	4	0	0	0
14062	3	4	3	1	1	2
140629	160	172	191	179	138	179
14063	0	0	0	0	1	0
140630	2088	2204	2005	2260	1940	2308
14064	2	3	3	6	5	1
14065	0	0	1	1	0	0
14066	30	42	4	3	41	1
14067	55	290	14	5	48	15
14068	67	123	110	54	92	90
14069	6	0	4	3	3	2
14070	97	100	126	111	88	130
140703	0	0	1	0	0	1
140709	0	0	0	0	0	0
14071	3	6	6	9	3	1
140721	237	287	359	202	217	415
140723	0	0	0	0	0	0
14073	7	9	2	4	17	0
140740	2227	2326	2313	2076	2077	2562
140741	0	0	0	0	0	0
140742	413	376	1466	601	337	1691
140743	0	0	0	0	0	0
140765	0	0	0	0	0	0
14077	43	33	18	34	31	23
140780	1209	1201	1394	1215	1190	1633
140781	0	0	0	0	0	0
14079	0	0	0	0	0	0
140792	115	142	854	158	90	873
140795	1649	3311	863	1979	3160	917
14080	0	1	31	0	0	1
140806	0	0	0	0	0	0
14081	56828	53914	9914	61153	63871	10806
140810	370	463	320	310	309	336
14082	360	349	264	422	313	273
14083	534	540	346	612	459	381
14084	663	577	600	657	475	651
14085	11	12	20	8	6	8
140858	980	760	911	844	776	1042
140859	54	65	65	54	46	71
14086	14	10	82	49	26	76
14087	294	554	96	393	395	115
14088	132	167	86	124	130	92
140887	236	238	279	210	203	319
14089	16	13	5	16	12	3
140904	0	0	0	0	0	0
140917	837	784	932	663	666	1065
140918	0	0	0	0	0	0
140919	0	0	0	0	1	0
14102	1832	1450	1348	2162	1651	1558
14103	0	0	0	0	0	0
14104	1325	782	1482	1618	1227	1675
14105	1738	1532	1699	1559	1488	1792
14106	0	0	0	0	0	0
14107	0	2	7	2	0	6
14109	6477	6518	6687	6168	6635	7881
14113	984	720	993	848	726	1099
14114	0	0	0	0	0	0
14115	3	0	2	0	0	4
14118	70	103	6	122	107	5
14119	0	0	0	0	0	0
14120	0	0	0	0	0	0
14121	0	0	3	0	0	1
14123	2856	2728	2197	2756	2679	2409
14125	0	0	0	0	0	0
14126	0	0	0	0	0	0
14127	24408	21002	15418	24152	20301	17349
14128	0	1	0	1	0	0
14129	7090	6695	1138	10782	5342	1331
14130	5268	3039	4807	6362	4812	5487
14131	11375	19302	8492	10231	13041	9468
14132	296	253	1064	313	226	1288
14133	24	52	67	45	34	77
14134	1	1	3	0	0	6
14137	356	190	288	549	325	343
14148	96	92	138	104	66	155
14149	64	85	107	66	74	119
14151	785	712	1014	813	628	1199
14154	788	593	1202	963	643	1380
14155	1332	1184	1037	1100	1133	1144
14156	573	537	514	546	468	515
14158	460	486	255	453	441	321
14159	4451	4134	3707	4908	3900	4069
14160	0	0	0	1	0	0
14161	0	0	4	0	0	0
14163	3	0	0	0	0	0
14164	1	0	3	0	0	2
14165	0	0	0	0	0	0
14166	11	10	31	26	9	43
14167	0	0	0	0	0	0
14168	0	1	0	0	1	0
14169	0	0	0	0	0	0
14170	0	0	0	0	0	0
14171	1	1	0	0	0	0
14172	0	0	0	0	0	0
14173	1	0	0	0	0	0
14174	0	0	0	0	0	0
14175	0	0	0	0	0	0
14176	0	0	0	0	0	0
14177	0	0	0	0	0	0
14178	4	3	6	1	7	5
14179	0	0	1	0	0	0
14180	0	0	0	0	0	0
14181	0	0	0	0	0	0
14182	4	4	189	6	3	183
14183	0	0	0	0	0	0
14184	0	0	2	2	0	2
14186	0	2	0	0	0	0
14187	1134	615	479	1207	395	529
14190	15701	23490	761	15914	20747	790
14191	992	433	1014	1610	827	1102
14194	657	469	1011	639	578	1172
14198	4	7	20	12	6	20
14199	1	0	2	0	1	0
14200	3	1	1	0	4	2
14201	1368	1139	676	1450	1410	735
14202	0	1	0	0	0	0
14204	2	0	1	1	1	4
14205	6	8	3	8	6	2
14208	1818	1503	1734	1813	1575	2028
14211	220	272	279	209	204	307
14218	106	43	351	127	50	299
14219	8	3	29	4	4	27
14221	0	0	3	3	0	4
14225	2725	2221	2546	2285	2203	3000
14226	243	252	307	269	227	329
14227	951	820	939	936	844	1033
14228	1609	1373	1723	1625	1414	2012
14229	1264	905	9553	1569	820	10858
14230	3	1	1	0	0	0
14231	12	7	32	30	12	38
14232	3865	3708	3466	3814	3527	4016
14233	0	0	0	0	1	0
14234	0	0	2	0	0	1
14235	37	29	84	29	34	83
14236	1419	1033	1215	1547	1232	1444
14237	1	0	7	0	0	0
